,event_id,source_origin_time,source_latitude_deg,source_longitude_deg,source_type,source_depth_km,preferred_source_magnitude,preferred_source_magnitude_type,preferred_source_magnitude_uncertainty,source_depth_uncertainty_km,source_horizontal_uncertainty_km,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_P_arrival_sample,trace_S_arrival_uncertainty_s,trace_P_arrival_uncertainty_s,trace_P_polarity,trace_S_onset,trace_P_onset,trace_snr_db,year,source_type_pnsn_label,source_local_magnitude,source_local_magnitude_uncertainty,source_duration_magnitude,source_duration_magnitude_uncertainty,source_hand_magnitude
880,uw61719991,2021-03-25T23:55:52.470000Z,44.011,-122.919,explosion,-0.73,1.2,md,0.098,31.61,1.63,UO,HH,BUCK,--,44.1973,-122.986,964.0,"bucket2$380,:3,:15001",100,2021-03-25T23:55:02.470000Z,5883.0,5507.0,0.15,0.06,positive,emergent,impulsive,1.434|14.531|5.67,2021.0,px,,,1.2,0.0978512810278,
881,uw61662431,2020-07-24T20:45:42.510000Z,48.081,-121.957,explosion,-0.52,1.61,ml,0.0945561574373,31.61,0.67,UW,HH,BERY,--,48.2641,-122.096,149.6,"bucket2$381,:3,:15001",100,2020-07-24T20:44:52.510000Z,5746.0,5402.0,0.06,0.03,undecidable,impulsive,impulsive,25.153|25.278|20.922,2020.0,px,1.61,0.0945561574373,1.61,0.200864162984,
882,uw60683342,2014-02-02T18:14:15.960000Z,49.428,-120.517,explosion,10.34,2.25,md,0.202,12.21,4.91,CN,BH,PNT,--,49.3224,-119.625,531.0,"bucket2$382,:3,:15001",100,2014-02-02T18:13:25.960000Z,6895.0,6089.0,0.06,0.03,undecidable,impulsive,impulsive,7.116|6.261|-0.142,2014.0,px,,,2.25,0.202,
883,uw60488601,2012-11-20T20:58:24.720000Z,44.81,-121.268,explosion,-1.459,1.61,md,0.28,31.61,6.29,TA,BH,I05D,--,44.3386,-121.34,811.0,"bucket2$383,:3,:15001",100,2012-11-20T20:57:34.720000Z,6888.0,5983.0,0.15,0.15,undecidable,emergent,emergent,-3.424|-0.148|-0.942,2012.0,px,,,1.61,0.28,
884,uw61778137,2021-10-05T17:59:21.440000Z,47.789,-117.415,explosion,-0.63,1.98,ml,0.098,31.61,0.48,UW,HH,RVSD,--,47.9648,-117.357,610.8,"bucket2$384,:3,:15001",100,2021-10-05T17:58:31.440000Z,5626.0,5338.0,0.15,0.03,positive,emergent,impulsive,20.872|13.2|16.752,2021.0,px,1.98,0.0982219799873,2.28,0.155431944704,
885,uw61817102,2022-03-28T19:44:36.070000Z,48.004,-122.912,explosion,-0.12,1.78,ml,0.199,31.61,2.07,UW,HH,DOSE,--,47.7172,-122.972,53.3,"bucket2$385,:3,:15001",100,2022-03-28T19:43:46.070000Z,6034.0,5512.0,0.15,0.06,negative,emergent,impulsive,9.461|4.669|1.717,2022.0,px,1.78,0.198940087098,1.18,0.324765474551,
886,uw60406441,2012-04-03T19:38:24.800000Z,46.193,-123.034,explosion,-0.504,2.03,ml,0.138,31.61,0.82,TA,BH,F04D,--,46.0829,-123.011,236.0,"bucket2$386,:3,:15001",100,2012-04-03T19:37:34.800000Z,5565.0,5257.0,0.15,0.06,positive,emergent,impulsive,16.105|26.46|21.229,2012.0,px,2.03,0.138,2.09,0.391,
887,uw60581682,2013-08-29T21:03:47.430000Z,44.028,-123.017,explosion,-0.29,1.59,ml,0.104,31.61,0.86,TA,BH,H04D,--,44.5234,-122.738,284.0,"bucket2$387,:3,:15001",100,2013-08-29T21:02:57.430000Z,6945.0,6122.0,0.15,0.15,undecidable,emergent,emergent,5.728|5.314|3.39,2013.0,px,1.59,0.104,1.51,0.329,
888,uw61657902,2020-08-11T18:38:12.480000Z,46.072,-122.808,explosion,-0.29,1.74,ml,0.22,31.61,1.57,UO,HH,RAIN,--,46.0829,-123.011,236.5,"bucket2$388,:3,:15001",100,2020-08-11T18:37:22.480000Z,5559.0,5243.0,0.15,0.3,undecidable,emergent,emergent,25.382|28.46|13.418,2020.0,px,1.74,0.220424343518,2.68,0.232937043891,
889,uw60493121,2012-12-13T22:08:39.280000Z,49.355,-120.56,explosion,-1.506,2.32,md,0.12,31.61,9.79,UW,BH,OMAK,--,48.3584,-119.333,687.1,"bucket2$389,:3,:15001",100,2012-12-13T22:07:49.280000Z,9194.0,7272.0,0.15,0.15,undecidable,emergent,emergent,6.494|3.205|1.062,2012.0,px,,,2.32,0.12,
890,uw61362306,2018-01-02T23:55:56.700000Z,48.089,-121.918,explosion,-0.56,1.92,ml,0.16,31.61,0.32,UW,HH,MRBL,--,48.5183,-121.484,75.0,"bucket2$390,:3,:15001",100,2018-01-02T23:55:06.700000Z,6827.0,6014.0,0.15,0.06,positive,emergent,impulsive,11.971|14.822|19.26,2018.0,px,1.92,0.16,1.74,0.158,
891,uw61515192,2019-03-28T19:46:34.530000Z,47.502,-117.011,explosion,-0.74,2.24,ml,0.126,31.61,0.89,UW,BH,OMAK,--,48.3584,-119.333,687.1,"bucket2$391,:3,:15001",100,2019-03-28T19:45:44.530000Z,10597.0,8202.0,0.15,0.3,undecidable,emergent,emergent,-2.731|6.262|-0.809,2019.0,px,2.24,0.125873807457,2.5,0.191888230522,
892,uw60980641,2015-03-06T19:01:14.800000Z,42.196,-121.356,explosion,-1.767,2.42,ml,0.108,31.61,0.82,TA,BH,L04D,--,42.218,-122.305,1437.0,"bucket2$392,:3,:15001",100,2015-03-06T19:00:24.800000Z,7552.0,6403.0,0.15,0.06,negative,emergent,impulsive,18.78|7.812|3.315,2015.0,px,2.42,0.108,2.31,0.088,
893,uw60405731,2012-03-29T21:00:47.170000Z,49.393,-120.503,explosion,-0.54,1.67,md,,31.61,2.17,UW,BH,OMAK,--,48.3584,-119.333,687.1,"bucket2$393,:3,:15001",100,2012-03-29T20:59:57.170000Z,9160.0,7355.0,0.15,0.15,undecidable,emergent,emergent,0.296|-2.478|1.393,2012.0,px,,,1.67,0.0,
894,uw60126108,2016-06-01T21:28:36.350000Z,49.346,-120.486,explosion,-0.53,1.81,ml,0.085,31.61,3.16,CN,BH,PNT,--,49.3224,-119.625,531.0,"bucket2$394,:3,:15001",100,2016-06-01T21:27:46.350000Z,6908.0,6077.0,0.06,0.06,positive,impulsive,impulsive,12.752|11.481|17.72,2016.0,px,1.81,0.085,1.9,0.256,
895,uw61694687,2020-12-09T18:13:15.860000Z,44.108,-123.039,explosion,-0.37,1.59,ml,0.146,31.61,0.42,UO,HH,VITI,--,44.2816,-123.318,257.8,"bucket2$395,:3,:15001",100,2020-12-09T18:12:25.860000Z,6145.0,5625.0,0.15,0.15,undecidable,emergent,emergent,5.254|5.286|1.25,2020.0,px,1.59,0.145534896429,1.06,0.0334245455526,
896,uw61841971,2022-05-19T20:52:53.550000Z,46.136,-119.275,explosion,-0.29,1.87,ml,0.114,31.61,0.82,UW,HH,NIKE,--,46.3919,-119.533,368.7,"bucket2$396,:3,:15001",100,2022-05-19T20:52:03.550000Z,6192.0,5686.0,0.15,0.15,undecidable,emergent,emergent,18.643|21.158|11.025,2022.0,px,1.87,0.114191949302,1.71,0.251965315353,
897,uw60481416,2012-10-26T21:57:14.090000Z,42.427,-122.77,explosion,-0.689,1.82,ml,0.262,31.61,0.74,TA,BH,L04D,--,42.218,-122.305,1437.0,"bucket2$397,:3,:15001",100,2012-10-26T21:56:24.090000Z,6523.0,5876.0,0.15,0.15,undecidable,emergent,emergent,6.186|9.363|4.016,2012.0,px,1.82,0.262,1.49,0.035,
898,uw61660237,2020-08-17T21:25:55.920000Z,48.64,-118.671,explosion,-0.58,1.88,ml,0.114,31.61,1.92,UW,BH,OMAK,--,48.3584,-119.333,687.1,"bucket2$398,:3,:15001",100,2020-08-17T21:25:05.920000Z,6686.0,5938.0,0.15,0.3,undecidable,emergent,emergent,9.667|0.374|13.727,2020.0,px,1.88,0.138873302033,1.85,0.0732198530699,
899,uw61585301,2020-03-06T17:59:07.530000Z,46.584,-122.328,explosion,-0.78,1.04,ml,0.124,31.61,0.46,UW,HH,CINE,--,46.5566,-122.567,203.4,"bucket2$399,:3,:15001",100,2020-03-06T17:58:17.530000Z,5714.0,5350.0,0.15,0.06,positive,emergent,impulsive,0.233|2.231|-0.591,2020.0,px,1.04,0.123619850921,0.88,0.0807533192212,
900,uw61831827,2022-05-16T17:15:36.350000Z,49.444,-120.525,explosion,-0.51,1.91,ml,0.287,31.61,2.69,UW,HH,OMAK,--,48.3584,-119.333,687.1,"bucket2$400,:3,:15001",100,2022-05-16T17:14:46.350000Z,9345.0,7367.0,0.15,0.15,undecidable,emergent,emergent,19.187|21.509|11.632,2022.0,px,1.91,0.287051209141,2.17,0.275437686116,
901,uw61509041,2019-01-12T22:39:19.670000Z,48.574,-123.554,explosion,-0.27,1.33,ml,0.022,31.61,0.56,CN,HH,PGC,--,48.6498,-123.452,12.0,"bucket2$401,:3,:15001",100,2019-01-12T22:38:29.670000Z,5311.0,5161.0,0.15,0.03,positive,emergent,impulsive,13.39|7.756|3.817,2019.0,px,1.33,0.0215020821049,0.7,0.132312730843,
902,uw61816322,2022-03-25T20:35:23.740000Z,48.419,-123.559,explosion,-0.24,0.59,md,0.196,31.61,0.86,CN,HH,VGZ,--,48.4131,-123.325,67.0,"bucket2$402,:3,:15001",100,2022-03-25T20:34:33.740000Z,5567.0,5352.0,0.15,0.3,undecidable,emergent,emergent,6.437|5.003|6.158,2022.0,px,,,0.59,0.196384717543,
903,uw61637276,2020-06-05T21:18:06.680000Z,49.389,-120.52,explosion,-0.37,1.85,ml,0.254,31.61,2.0,CN,HH,PNT,--,49.3224,-119.625,531.0,"bucket2$403,:3,:15001",100,2020-06-05T21:17:16.680000Z,6958.0,6114.0,0.06,0.03,positive,impulsive,impulsive,16.728|18.511|6.707,2020.0,px,1.85,0.253995541915,2.14,0.181822088741,
904,uw61589961,2020-03-19T17:17:49.110000Z,49.272,-120.472,explosion,-0.51,1.68,md,0.25,31.61,2.35,UW,HH,RPW2,--,48.4449,-121.526,683.0,"bucket2$404,:3,:15001",100,2020-03-19T17:16:59.110000Z,8501.0,6988.0,0.06,0.15,undecidable,impulsive,emergent,1.915|3.877|4.916,2020.0,px,,,1.68,0.249638414884,
905,uw61228577,2017-01-13T22:15:54.510000Z,49.463,-120.515,explosion,-0.51,2.22,ml,0.082,31.61,2.17,CN,BH,PNT,--,49.3224,-119.625,531.0,"bucket2$405,:3,:15001",100,2017-01-13T22:15:04.510000Z,7048.0,6092.0,0.15,0.06,undecidable,emergent,impulsive,12.772|13.993|12.347,2017.0,px,2.22,0.082,2.4,0.34,
906,uw61593071,2020-03-27T19:59:48.750000Z,48.397,-123.525,explosion,-0.25,0.43,md,0.083,31.61,1.01,CN,HH,VGZ,--,48.4131,-123.325,67.0,"bucket2$406,:3,:15001",100,2020-03-27T19:58:58.750000Z,5473.0,5249.0,0.15,0.03,positive,emergent,impulsive,10.265|10.6|6.466,2020.0,px,,,0.43,0.0828715512019,
907,uw61887017,2022-11-23T19:37:57.020000Z,46.2805,-122.3575,explosion,-1.1,0.87,ml,0.181,31.61,0.47,CC,BH,UNFR,--,46.2726,-122.292,907.8,"bucket2$407,:3,:15001",100,2022-11-23T19:37:07.020000Z,5210.0,5114.0,0.06,0.03,positive,impulsive,impulsive,16.437|13.162|15.132,2022.0,px,0.87,0.180521914751,1.2,0.435859769649,
908,uw61111497,2016-02-25T19:03:58.580000Z,44.735,-122.282,explosion,3.94,1.2,ml,0.104,31.61,1.44,UW,HH,BLOW,--,44.6837,-122.186,657.3,"bucket2$408,:3,:15001",100,2016-02-25T19:03:08.580000Z,5404.0,5227.0,0.06,0.03,positive,impulsive,impulsive,16.933|15.634|13.745,2016.0,px,1.2,0.104,1.12,0.206,
909,uw61401147,2018-07-25T00:03:03.090000Z,44.993,-117.897,explosion,-1.22,1.7,ml,0.313,31.61,2.4,UW,HH,UMAT,--,45.2904,-118.96,1327.8,"bucket2$409,:3,:15001",100,2018-07-25T00:02:13.090000Z,7570.0,6481.0,0.15,0.06,positive,emergent,impulsive,8.58|6.545|5.699,2018.0,px,1.7,0.313,1.6,0.233,
910,uw61800667,2022-01-05T18:14:06.500000Z,49.408,-120.511,explosion,-0.51,1.82,ml,0.139,31.61,3.81,CN,HH,PNT,--,49.3224,-119.625,531.0,"bucket2$410,:3,:15001",100,2022-01-05T18:13:16.500000Z,6940.0,6136.0,0.06,0.06,positive,impulsive,impulsive,1.108|5.898|5.323,2022.0,px,1.82,0.139060155423,2.16,0.203040549405,
911,uw61668562,2020-09-05T21:10:37.860000Z,49.346,-120.514,explosion,-0.37,1.78,ml,0.145,31.61,4.4,UW,HH,RPW2,--,48.4449,-121.526,683.0,"bucket2$411,:3,:15001",100,2020-09-05T21:09:47.860000Z,8528.0,7020.0,0.06,0.15,undecidable,impulsive,emergent,-3.063|1.011|3.915,2020.0,px,1.78,0.145430731679,2.11,0.174562419288,
912,uw61179417,2016-08-15T19:41:52.760000Z,45.474,-124.013,explosion,-0.25,1.69,ml,0.092,4.0,4.93,TA,BH,G03D,--,45.2115,-123.264,222.0,"bucket2$412,:3,:15001",100,2016-08-15T19:41:02.760000Z,6989.0,6024.0,0.15,0.15,undecidable,emergent,emergent,0.469|5.261|1.739,2016.0,px,1.69,0.092,1.49,0.176,
913,uw61071391,2015-08-25T20:01:14.130000Z,43.242,-120.895,explosion,-1.76,1.87,ml,0.224,31.61,1.02,UO,BH,PINE,--,43.7921,-120.941,1914.0,"bucket2$413,:3,:15001",100,2015-08-25T20:00:24.130000Z,7056.0,6156.0,0.15,0.15,undecidable,emergent,emergent,5.101|1.706|3.297,2015.0,px,1.87,0.224,1.78,0.501,
914,uw60615542,2013-10-22T19:08:48.060000Z,44.284,-122.622,explosion,-0.649,1.22,ml,0.265,31.61,0.75,UO,BH,BUCK,--,44.1973,-122.986,964.0,"bucket2$414,:3,:15001",100,2013-10-22T19:07:58.060000Z,6139.0,5672.0,0.15,0.15,undecidable,emergent,emergent,-5.417|7.14|4.671,2013.0,px,1.22,0.265,1.25,0.11,
915,uw61893981,2022-11-11T20:26:43.710000Z,44.3691666667,-122.5925,explosion,-0.86,1.82,ml,0.088,31.61,0.89,UW,HH,BRO,--,44.2674,-122.452,1360.5,"bucket2$415,:3,:15001",100,2022-11-11T20:25:53.710000Z,5704.0,5399.0,0.06,0.06,positive,impulsive,impulsive,15.041|13.349|11.693,2022.0,px,1.82,0.0878699984956,1.08,0.0545414004387,
916,uw61708216,2021-01-06T20:41:16.260000Z,43.087,-123.414,explosion,-0.55,1.39,ml,0.135,31.61,0.54,UO,HH,ROGE,--,42.6955,-123.665,989.0,"bucket2$416,:3,:15001",100,2021-01-06T20:40:26.260000Z,6673.0,5925.0,0.15,0.15,undecidable,emergent,emergent,-0.132|-2.128|2.354,2021.0,px,1.39,0.134981685177,1.08,0.00542518276394,
917,uw61857212,2022-07-26T21:40:29.030000Z,49.113,-122.168,explosion,-0.7,1.77,ml,0.176,31.61,1.49,UW,HH,DONK,--,48.4238,-122.157,892.8,"bucket2$417,:3,:15001",100,2022-07-26T21:39:39.030000Z,7333.0,6318.0,0.06,0.06,negative,impulsive,impulsive,2.768|2.547|3.342,2022.0,px,1.77,0.17555202062,1.4,0.184025967953,
918,uw61359981,2017-12-14T20:28:10.500000Z,47.224,-121.713,explosion,-1.23,1.15,ml,0.064,31.61,0.47,UW,BH,RATT,--,47.4255,-121.802,442.4,"bucket2$418,:3,:15001",100,2017-12-14T20:27:20.500000Z,5764.0,5391.0,0.15,0.15,undecidable,emergent,emergent,1.047|2.61|3.7,2017.0,px,1.15,0.064,0.74,0.122,
919,uw60716406,2014-03-11T19:32:07.780000Z,47.174,-121.907,explosion,-0.847,0.53,md,0.369,31.61,0.9,UW,HH,STOR,--,47.1881,-121.989,266.4,"bucket2$419,:3,:15001",100,2014-03-11T19:31:17.780000Z,5240.0,5087.0,0.06,0.06,positive,impulsive,impulsive,-1.737|14.589|9.323,2014.0,px,,,0.53,0.369,
920,uw61502178,2022-07-01T19:29:56.870000Z,47.123,-123.065,explosion,-0.09,1.4,ml,0.185,31.61,0.88,UW,HH,DOTY,--,46.7046,-123.369,429.8,"bucket2$420,:3,:15001",100,2022-07-01T19:29:06.870000Z,6604.0,5808.0,0.06,0.06,negative,impulsive,impulsive,16.314|17.532|18.303,2022.0,eq,,,,,
921,uw10819718,2011-06-20T21:58:02.000000Z,46.414,-122.389,explosion,0.149,1.07,ml,0.104,0.07,0.072,CC,BH,STD,--,46.2375,-122.224,1189.0,"bucket2$421,:3,:15001",100,2011-06-20T21:57:12.000000Z,5836.0,5448.0,0.06,0.04,undecidable,,,11.772|3.586|5.706,2011.0,px,1.07,0.104,1.6,0.04,
922,uw61102802,2016-01-14T00:48:17.050000Z,46.14,-122.861,explosion,-0.6,1.86,ml,0.19,31.61,0.68,CC,BH,VALT,--,46.2142,-122.189,1681.0,"bucket2$422,:3,:15001",100,2016-01-14T00:47:27.050000Z,6737.0,5897.0,0.15,0.15,undecidable,emergent,emergent,4.834|6.561|-0.28,2016.0,px,1.86,0.19,2.22,0.233,
923,uw60793971,2014-05-28T20:56:03.080000Z,48.012,-117.342,explosion,-0.618,1.58,ml,0.164,31.61,1.21,UW,BH,OMAK,--,48.3584,-119.333,687.1,"bucket2$423,:3,:15001",100,2014-05-28T20:55:13.080000Z,9509.0,7519.0,0.3,0.15,undecidable,emergent,emergent,1.339|8.444|4.35,2014.0,px,1.58,0.164,0.5,0.0,
924,uw61506306,2018-12-05T22:39:45.320000Z,44.353,-121.036,explosion,-1.65,1.74,ml,0.091,31.61,1.35,UO,HH,FHAC,--,44.3386,-121.34,811.0,"bucket2$424,:3,:15001",100,2018-12-05T22:38:55.320000Z,5990.0,5516.0,0.3,0.15,undecidable,emergent,emergent,12.704|6.782|14.17,2018.0,px,1.74,0.0906694581158,1.53,0.207418149165,
925,uw61652276,2020-07-02T19:53:07.840000Z,45.368,-122.01,explosion,-0.89,1.3,ml,0.033,31.61,0.63,UO,HH,MARQ,--,45.0659,-122.669,159.0,"bucket2$425,:3,:15001",100,2020-07-02T19:52:17.840000Z,7039.0,6140.0,0.3,0.15,undecidable,emergent,emergent,-0.331|0.339|-1.02,2020.0,px,1.3,0.0333945726856,0.97,0.0431973044827,
926,uw10757053,2009-01-13T17:38:00.110000Z,46.146,-119.186,explosion,0.216,1.54,ml,0.109,0.08,0.164,US,BH,HAWA,--,46.3925,-119.533,364.0,"bucket2$426,:3,:15001",100,2009-01-13T17:37:10.110000Z,6259.0,5724.0,0.05,0.08,undecidable,,,9.639|7.103|-3.983,2009.0,px,1.54,0.109,1.7,0.05,
927,uw60404222,2012-05-19T21:17:17.450000Z,49.355,-120.509,explosion,-0.54,2.3,md,0.378,31.61,1.32,CN,BH,PNT,--,49.3224,-119.625,531.0,"bucket2$427,:3,:15001",100,2012-05-19T21:16:27.450000Z,6931.0,6107.0,0.15,0.06,positive,emergent,impulsive,16.88|24.937|15.585,2012.0,px,,,2.3,0.378,
928,uw10803648,2010-06-22T16:35:58.680000Z,43.909,-122.879,explosion,2.837,1.26,ml,0.037,0.0,0.819,TA,BH,I04A,--,43.7941,-122.411,731.0,"bucket2$428,:3,:15001",100,2010-06-22T16:35:08.680000Z,6292.0,5722.0,0.03,0.1,undecidable,,,3.68|7.698|6.832,2010.0,px,1.26,0.037,1.7,0.05,
929,uw61141216,2016-04-11T15:34:54.010000Z,45.836,-118.34,explosion,-0.74,2.18,ml,0.295,31.61,0.59,UW,BH,BRAN,--,45.9734,-117.228,1153.8,"bucket2$429,:3,:15001",100,2016-04-11T15:34:04.010000Z,7906.0,6598.0,0.15,0.03,positive,emergent,impulsive,17.108|12.734|6.042,2016.0,px,2.18,0.295,2.41,0.336,
930,uw60526972,2013-05-08T22:57:50.070000Z,47.667,-120.316,explosion,-1.313,1.94,ml,0.11,31.61,0.3,UW,BH,LTY,--,47.2545,-120.666,807.0,"bucket2$430,:3,:15001",100,2013-05-08T22:57:00.070000Z,6551.0,5879.0,0.06,0.06,negative,impulsive,impulsive,7.025|9.428|11.214,2013.0,px,1.94,0.11,2.05,0.166,
931,uw61692652,2020-11-23T19:51:29.160000Z,46.975,-122.219,explosion,-0.3,1.24,ml,0.132,31.61,0.55,CC,BH,RUSH,--,46.9031,-121.944,1235.0,"bucket2$431,:3,:15001",100,2020-11-23T19:50:39.160000Z,5801.0,5413.0,0.15,0.06,positive,emergent,impulsive,5.799|5.484|8.466,2020.0,px,1.24,0.132226978232,0.9,0.218415775157,
932,uw60639581,2013-11-27T18:09:54.700000Z,49.307,-120.713,explosion,-0.065,2.28,md,0.127,31.61,3.35,TA,BH,B05D,--,48.2641,-122.096,153.0,"bucket2$432,:3,:15001",100,2013-11-27T18:09:04.700000Z,9457.0,7506.0,0.32,0.21,,,,-3.264|5.546|0.154,2013.0,px,,,2.28,0.127,
933,uw61425866,2018-09-05T16:35:24.900000Z,43.919,-123.413,explosion,-0.59,1.56,ml,0.052,31.61,0.51,UO,HH,BUCK,--,44.1973,-122.986,964.0,"bucket2$433,:3,:15001",100,2018-09-05T16:34:34.900000Z,6591.0,5931.0,0.15,0.15,undecidable,emergent,emergent,1.51|7.194|-1.759,2018.0,px,1.56,0.052,1.1,0.065,
934,uw61520501,2019-05-01T17:36:57.640000Z,48.629,-117.919,explosion,-0.74,1.38,ml,0.36,31.61,1.7,UW,HH,WAT2,--,47.6202,-120.114,875.1,"bucket2$434,:3,:15001",100,2019-05-01T17:36:07.640000Z,10677.0,8204.0,0.15,0.06,negative,emergent,impulsive,0.868|0.42|6.075,2019.0,px,1.38,0.360494714163,2.2,0.26567615066,
935,uw61718167,2021-04-27T00:23:15.130000Z,42.559,-122.84,explosion,-1.1,1.93,ml,0.134,31.61,0.37,UW,HH,BBO,--,42.8882,-122.68,1623.0,"bucket2$435,:3,:15001",100,2021-04-27T00:22:25.130000Z,6290.0,5771.0,0.15,0.15,undecidable,emergent,emergent,5.573|5.3|2.39,2021.0,px,1.93,0.133858888394,1.43,0.10275200289,
936,uw10806443,2010-10-08T16:19:52.190000Z,43.561,-122.859,explosion,-0.587,1.2,ml,0.079,31.61,0.81,TA,BH,I04A,--,43.7941,-122.411,731.0,"bucket2$436,:3,:15001",100,2010-10-08T16:19:02.190000Z,6433.0,5843.0,0.06,0.06,negative,impulsive,impulsive,5.269|4.731|6.306,2010.0,px,1.2,0.079,1.19,0.094,
937,uw60379607,2012-02-16T20:51:03.430000Z,49.288,-119.685,explosion,-0.54,1.71,ml,0.004,31.61,1.86,CN,BH,PNT,--,49.3224,-119.625,531.0,"bucket2$437,:3,:15001",100,2012-02-16T20:50:13.430000Z,5282.0,5050.0,0.06,0.06,negative,impulsive,impulsive,24.426|23.01|16.469,2012.0,px,1.71,0.004,2.62,0.236,
938,uw61776447,2021-09-27T17:03:54.920000Z,46.166,-119.28,explosion,-0.3,1.46,ml,0.142,31.61,0.34,US,BH,HAWA,00,46.3925,-119.533,364.0,"bucket2$438,:3,:15001",100,2021-09-27T17:03:04.920000Z,6123.0,5625.0,0.06,0.06,positive,impulsive,impulsive,7.089|5.692|7.579,2021.0,px,1.46,0.142234479438,0.95,0.280471115041,
939,uw61372491,2018-03-12T21:36:18.060000Z,47.877,-122.685,explosion,-0.26,1.93,ml,0.33,31.61,0.94,US,BH,NLWA,00,47.3917,-123.869,640.0,"bucket2$439,:3,:15001",100,2018-03-12T21:35:28.060000Z,8056.0,6729.0,0.06,0.15,undecidable,impulsive,emergent,-4.466|7.323|2.0,2018.0,px,1.93,0.33,1.77,0.457,
940,uw61283282,2017-07-19T18:31:00.160000Z,43.615,-122.973,explosion,-0.5,1.24,ml,0.083,31.61,0.69,UO,BH,DBO,--,43.1187,-123.244,957.0,"bucket2$440,:3,:15001",100,2017-07-19T18:30:10.160000Z,7018.0,6118.0,0.06,0.06,undecidable,impulsive,impulsive,1.623|0.522|1.964,2017.0,px,1.24,0.083,1.28,0.0,
941,uw60564807,2013-08-05T22:07:35.080000Z,47.883,-122.709,explosion,-0.165,1.13,md,0.453,31.61,0.41,UW,BH,DOSE,--,47.7172,-122.972,53.3,"bucket2$441,:3,:15001",100,2013-08-05T22:06:45.080000Z,5935.0,5480.0,0.06,0.03,positive,impulsive,impulsive,36.418|31.994|21.994,2013.0,qb,,,1.13,0.453,
942,uw60484311,2012-11-05T21:14:01.460000Z,42.432,-122.769,explosion,-0.689,1.65,ml,0.198,31.61,0.73,TA,BH,K02D,--,42.6955,-123.665,989.0,"bucket2$442,:3,:15001",100,2012-11-05T21:13:11.460000Z,7500.0,6419.0,0.3,0.06,positive,emergent,impulsive,-0.094|-5.526|-0.248,2012.0,px,1.65,0.198,1.23,0.044,
943,uw61389626,2018-05-16T23:05:14.890000Z,48.084,-121.921,explosion,-0.56,1.77,ml,0.214,31.61,0.63,UW,BH,TOLT,--,47.6947,-121.689,541.0,"bucket2$443,:3,:15001",100,2018-05-16T23:04:24.890000Z,6382.0,5787.0,0.15,0.06,positive,emergent,impulsive,8.025|9.614|8.85,2018.0,px,1.77,0.163,1.58,0.167,
944,uw61724156,2021-04-11T21:15:02.220000Z,49.389,-120.514,explosion,-0.37,2.19,ml,0.255,31.61,1.0,CN,HH,PNT,--,49.3224,-119.625,531.0,"bucket2$444,:3,:15001",100,2021-04-11T21:14:12.220000Z,6936.0,6113.0,0.15,0.03,positive,emergent,impulsive,16.485|18.763|13.346,2021.0,px,2.19,0.254595200697,2.48,0.133765641049,
945,uw60810547,2014-07-01T20:06:44.510000Z,43.722,-123.114,explosion,-0.185,1.0,ml,0.251,31.61,0.54,TA,BH,I03D,--,43.6972,-123.349,140.0,"bucket2$445,:3,:15001",100,2014-07-01T20:05:54.510000Z,5811.0,5451.0,0.15,0.06,undecidable,emergent,impulsive,11.704|3.303|10.523,2014.0,px,1.0,0.251,2.11,0.0,
946,uw60747261,2014-04-24T00:25:12.760000Z,45.831,-118.344,explosion,-0.747,2.19,ml,0.154,31.61,0.77,UW,HH,UMAT,--,45.2904,-118.96,1327.8,"bucket2$446,:3,:15001",100,2014-04-24T00:24:22.760000Z,7554.0,6444.0,0.15,0.06,undecidable,emergent,impulsive,16.163|-2.854|8.398,2014.0,px,2.19,0.154,1.84,0.003,
947,uw61387307,2018-06-18T19:34:59.150000Z,47.83,-117.416,explosion,-0.61,1.58,ml,0.121,31.61,1.67,UW,BH,DAVN,--,47.8006,-118.274,482.6,"bucket2$447,:3,:15001",100,2018-06-18T19:34:09.150000Z,6875.0,6110.0,0.15,0.15,undecidable,emergent,emergent,14.644|15.719|9.483,2018.0,px,1.58,0.121,1.8,0.402,
948,uw60812612,2014-07-06T23:14:32.890000Z,49.369,-120.484,explosion,-0.54,2.29,md,0.182,31.61,1.56,CN,BH,PNT,--,49.3224,-119.625,531.0,"bucket2$448,:3,:15001",100,2014-07-06T23:13:42.890000Z,6908.0,6063.0,0.15,0.06,positive,emergent,impulsive,19.052|17.482|10.177,2014.0,px,,,2.29,0.182,
949,uw60030508,2013-07-10T19:57:34.850000Z,47.812,-122.91,explosion,-0.38,0.6,md,0.283,31.61,2.92,UW,BH,DOSE,--,47.7172,-122.972,53.3,"bucket2$449,:3,:15001",100,2013-07-10T19:56:44.850000Z,5412.0,5195.0,0.15,0.15,undecidable,emergent,emergent,17.791|19.689|12.478,2013.0,px,,,0.6,0.283,
